,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,worked_year
9587,0,0,1,2,90000.0,4,0,0,0,0,0,0,0,4,-18,2,34,1
9588,0,0,1,0,171000.0,4,0,0,0,1,1,0,2,2,-29,1,41,6
9589,0,1,0,0,144000.0,4,0,4,0,0,0,0,16,1,-60,2,39,4
9590,0,0,0,0,225000.0,3,1,0,0,0,0,0,1,2,-24,2,52,19
9591,1,0,0,0,270000.0,3,0,0,0,0,0,0,0,2,-13,2,46,26
9592,0,0,1,0,45000.0,2,3,0,0,0,0,0,18,2,-29,2,61,999
9593,0,0,1,0,202500.0,2,1,0,0,0,1,0,18,2,-31,2,58,999
9594,0,0,1,1,67500.0,4,0,3,0,1,1,0,6,2,-1,1,30,6
9595,0,0,0,1,144000.0,4,0,0,0,0,0,0,4,3,-21,2,40,5
9596,0,0,1,1,135000.0,3,0,1,0,0,0,0,0,2,-33,2,40,20
9597,0,1,1,0,112500.0,4,0,4,0,0,0,0,10,1,-13,2,58,2
9598,0,0,1,0,126000.0,4,0,3,0,1,1,0,10,1,-17,2,59,4
9599,0,0,0,0,135000.0,1,1,1,0,1,0,0,6,1,-6,2,28,4
9600,0,0,1,0,157500.0,2,0,0,0,0,0,0,18,2,-21,2,60,999
9601,1,1,0,0,144000.0,4,0,0,0,1,0,0,4,2,-37,2,40,2
9602,0,0,1,2,247500.0,3,0,0,0,0,0,0,3,4,-6,2,36,6
9603,0,0,1,0,202500.0,4,0,0,0,0,0,0,5,2,-6,2,53,17
9604,0,0,1,0,112500.0,2,0,0,0,0,0,0,18,2,-45,1,65,999
9605,0,0,1,1,247500.0,3,0,2,0,0,0,1,0,3,-9,0,31,4
9606,0,0,1,0,180000.0,3,0,0,0,1,1,0,2,2,-42,2,45,8
9607,0,0,1,0,135000.0,2,1,0,0,0,1,0,18,2,-36,2,59,999
9608,0,0,0,0,90000.0,4,1,2,0,1,0,0,1,2,-19,2,29,6
9609,0,0,0,0,121500.0,3,0,0,0,0,1,0,0,2,-37,2,49,25
9610,1,1,1,2,202500.0,4,1,0,0,0,0,0,3,4,-54,2,32,2
9611,0,0,1,0,202500.0,2,1,0,0,0,1,0,18,2,-20,2,58,999
9612,1,1,1,1,225000.0,1,1,0,0,1,0,0,1,3,-25,1,31,9
9613,0,0,1,1,315000.0,3,0,3,2,0,1,0,10,2,-7,2,51,5
9614,1,1,1,0,225000.0,2,1,0,0,0,0,0,18,2,-36,1,66,999
9615,1,1,1,5,202500.0,4,0,0,5,0,0,0,3,7,-19,1,31,7
9616,0,1,0,0,157500.0,4,0,0,0,1,0,0,2,2,-5,0,39,2
9617,0,0,0,0,247500.0,4,1,3,0,0,1,0,5,1,-41,2,51,5
9618,1,1,1,0,144000.0,3,1,0,0,0,1,0,3,2,-5,2,53,6
9619,1,1,0,0,306000.0,4,0,0,0,0,0,0,3,2,-6,1,44,5
9620,0,0,0,0,99000.0,3,0,1,0,1,0,0,1,1,-17,2,45,1
9621,0,0,1,2,144000.0,3,0,0,0,0,0,0,0,4,-13,2,30,7
9622,1,1,1,0,184500.0,4,0,0,0,0,0,0,4,2,-50,2,34,3
9623,0,1,1,2,180000.0,4,0,0,0,0,0,0,3,4,-20,0,43,10
9624,0,0,0,0,90000.0,2,0,0,0,0,1,0,18,2,-25,0,64,999
9625,0,0,0,0,270000.0,3,0,3,2,1,1,0,2,1,-13,1,47,3
9626,1,0,0,0,157500.0,4,0,0,0,1,1,1,11,2,-32,1,39,8
9627,0,1,1,0,315000.0,3,1,0,0,0,0,0,3,2,-50,1,35,10
9628,0,0,1,2,103500.0,4,0,0,0,1,1,0,7,4,-14,2,39,18
9629,0,0,1,0,112500.0,4,1,0,0,0,1,0,2,2,-48,2,35,6
9630,0,1,1,1,225000.0,3,1,3,0,0,0,1,0,2,-17,0,43,1
9631,1,1,1,0,121500.0,3,1,0,0,0,0,0,4,2,-8,2,40,6
9632,0,0,1,0,225000.0,2,0,0,0,0,1,0,18,2,-11,2,62,999
9633,0,1,0,0,216000.0,3,0,0,0,1,0,0,7,2,-41,2,40,12
9634,0,0,0,0,135000.0,4,0,0,0,1,1,0,2,2,-6,2,43,4
9635,0,0,0,0,306000.0,1,1,0,0,0,0,0,7,2,-36,0,35,15
9636,0,0,1,0,74700.0,2,0,0,0,0,0,0,18,2,-17,2,61,999
9637,1,0,0,0,337500.0,4,1,0,0,0,1,0,3,2,-1,1,37,7
9638,0,0,1,2,202500.0,4,0,0,0,1,1,0,7,4,-11,2,43,17
9639,0,0,1,0,162000.0,4,0,2,0,1,1,0,8,2,-15,2,40,20
9640,0,0,0,0,130500.0,4,0,2,0,0,1,0,10,2,-40,2,41,13
9641,0,1,1,0,112500.0,4,0,0,0,1,1,0,6,2,-17,2,41,2
9642,0,0,1,0,202500.0,1,1,4,0,0,0,0,1,1,-19,0,43,13
9643,1,0,0,0,135000.0,2,0,0,0,0,1,0,18,2,-56,2,62,999
9644,0,0,1,0,121500.0,3,1,2,0,0,0,0,6,2,-30,1,31,1
9645,1,1,0,2,225000.0,3,0,0,0,0,0,0,0,4,-20,2,40,11
9646,0,0,0,0,54000.0,2,1,0,0,0,0,0,18,2,-52,2,62,999
9647,0,0,0,1,180000.0,3,2,0,0,1,1,0,5,3,-23,2,40,20
9648,0,0,1,1,90000.0,4,0,0,0,0,0,1,0,3,-15,2,26,3
9649,1,0,1,2,81000.0,2,0,0,0,0,0,0,18,4,-3,1,61,999
9650,1,0,1,0,90000.0,4,0,3,3,0,0,0,0,1,-9,2,26,0
9651,0,1,1,1,180000.0,3,2,2,0,0,0,0,0,3,-11,1,42,2
9652,0,0,1,0,315000.0,2,0,4,0,0,1,0,18,1,-50,1,63,999
9653,0,0,1,0,157500.0,2,0,0,0,0,0,0,18,2,-40,2,62,999
9654,0,1,1,2,67500.0,1,1,0,0,1,1,0,1,4,-33,2,32,10
9655,0,0,0,1,135000.0,4,0,0,0,1,1,0,7,3,-2,1,43,25
9656,0,1,1,0,225000.0,2,0,0,0,0,0,0,18,2,-19,2,61,999
9657,0,0,0,0,36000.0,4,0,3,2,1,0,0,10,1,-53,0,41,0
9658,1,1,0,0,315000.0,3,0,0,0,1,1,0,0,2,-23,2,50,14
9659,1,1,1,1,405000.0,1,1,0,0,0,0,0,3,3,-30,2,32,13
9660,0,0,1,0,180000.0,2,0,0,0,0,0,0,18,2,-13,2,64,999
9661,0,0,1,0,135000.0,3,0,2,0,0,0,0,0,2,-47,2,48,19
9662,0,1,1,0,121500.0,4,1,0,0,0,0,1,2,2,-22,1,28,5
9663,1,0,1,2,157500.0,4,0,0,0,0,0,0,0,4,-12,2,41,4
9664,0,0,1,0,180000.0,4,1,4,0,0,0,0,14,1,-26,2,63,6
9665,0,0,0,0,112500.0,4,0,0,0,1,1,0,6,2,-50,1,40,3
9666,1,0,1,0,90900.0,2,0,0,0,0,1,0,18,2,-23,2,61,999
9667,0,0,0,0,76500.0,4,1,0,0,0,1,0,1,2,-51,2,64,4
9668,0,1,1,0,202500.0,3,0,0,0,0,0,0,6,2,-54,2,51,19
9669,1,1,0,0,90000.0,4,0,1,0,0,0,0,4,1,-38,2,47,25
9670,0,0,1,0,225000.0,4,0,4,0,0,0,0,2,1,-22,2,48,0
9671,1,1,0,0,148500.0,4,0,2,0,1,1,0,0,2,-19,0,30,10
9672,1,0,1,0,270000.0,3,0,0,0,0,0,0,0,2,-15,2,43,13
9673,0,1,1,0,270000.0,3,1,0,0,0,1,0,6,2,-12,2,49,2
9674,1,1,1,0,225000.0,4,0,1,0,1,1,0,0,1,-36,2,39,6
9675,0,0,0,0,63000.0,3,1,0,0,0,0,0,1,2,-1,1,40,5
9676,0,0,1,0,157500.0,4,0,0,0,1,1,0,0,2,-28,2,39,12
9677,0,0,1,0,103500.0,4,0,1,0,0,0,0,2,1,-50,1,48,6
9678,1,0,1,0,135000.0,4,1,0,0,0,0,0,0,2,-47,2,55,1
9679,0,0,1,0,225000.0,1,0,2,0,1,1,0,0,2,-55,1,64,24
9680,0,0,1,0,202500.0,2,0,0,0,0,0,0,18,2,-55,2,64,999
9681,0,0,0,0,122400.0,4,0,0,0,1,0,1,7,2,-16,2,57,3
9682,1,1,1,0,225000.0,1,0,0,0,0,1,0,0,2,-31,2,37,10
9683,1,1,1,4,292500.0,4,0,0,0,0,0,0,0,6,-22,2,39,1
9684,1,1,1,1,225000.0,3,0,0,0,1,0,0,4,3,-51,1,42,12
9685,0,1,1,0,225000.0,4,1,0,0,0,0,0,1,2,-30,1,45,4
9686,0,0,0,1,360000.0,3,1,2,0,0,0,0,2,3,-29,2,41,5
9687,0,0,0,0,234000.0,4,0,1,0,1,0,0,10,1,-17,2,49,4
9688,0,1,1,0,216000.0,4,0,0,0,0,0,0,3,2,-25,1,58,10
9689,0,0,0,0,99000.0,4,1,0,0,0,0,0,1,2,-2,1,40,15
9690,0,0,1,0,157500.0,2,0,4,0,0,0,0,18,1,-16,2,59,999
9691,1,1,1,1,247500.0,4,1,0,0,0,0,0,2,3,-13,0,26,1
9692,0,1,0,0,54000.0,2,0,0,0,0,0,0,18,2,-5,2,63,999
9693,0,0,1,0,225000.0,3,0,2,0,1,0,0,0,2,-39,2,49,1
9694,1,1,1,1,202500.0,4,0,0,0,1,1,0,4,3,-38,0,42,6
9695,1,0,0,0,202500.0,4,0,1,0,1,0,0,0,1,-35,2,42,23
9696,0,1,1,0,112500.0,4,0,3,0,0,0,0,2,1,-25,1,46,4
9697,0,1,1,0,270000.0,4,0,3,0,0,0,0,2,1,-22,1,46,1
9698,0,1,0,0,342000.0,1,1,1,0,0,0,0,1,1,-6,2,33,10
9699,1,0,0,0,166500.0,4,2,1,2,0,0,0,8,1,-6,2,35,0
9700,0,1,1,0,180000.0,4,0,2,0,0,0,0,2,2,-58,2,34,2
9701,0,1,1,1,126000.0,4,0,2,0,1,0,0,2,3,-29,1,36,3
9702,0,0,1,0,81000.0,4,0,0,0,0,0,0,8,2,-15,2,36,5
9703,0,0,1,0,121500.0,3,0,0,5,0,1,0,2,2,-11,1,33,5
9704,1,1,1,0,112500.0,3,0,0,0,0,1,0,4,2,-46,2,56,12
9705,0,0,1,0,126000.0,4,1,0,0,0,0,0,1,2,-49,2,49,3
9706,1,0,0,0,189000.0,1,0,0,0,0,0,0,1,2,-28,2,43,8
9707,0,1,1,1,225000.0,4,1,0,0,0,0,0,3,3,-48,1,35,1
9708,0,1,1,1,180000.0,3,1,0,0,1,1,0,1,3,-45,2,27,8
9709,0,1,1,0,81000.0,4,0,0,0,0,1,0,11,2,-8,2,55,21
9710,0,0,1,0,180000.0,2,1,3,0,0,0,0,18,1,-10,0,65,999
9711,1,1,1,0,180000.0,2,0,2,0,0,0,0,18,2,-35,2,68,999
9712,0,0,0,2,135000.0,1,2,0,1,1,1,0,1,4,-29,2,32,6
9713,1,1,1,0,112500.0,4,0,0,0,1,0,0,0,2,-39,2,50,1
9714,0,0,1,0,81000.0,2,0,0,0,0,0,0,18,2,-57,2,57,999
9715,0,1,1,0,144000.0,4,0,0,0,0,0,0,6,2,-51,2,59,9
9716,1,0,1,0,270000.0,4,0,0,0,0,0,0,1,2,-47,0,34,5
9717,0,0,1,0,148500.0,2,0,0,0,0,0,0,18,2,-15,0,53,999
9718,1,1,0,0,135000.0,4,0,0,0,0,0,1,4,2,-45,2,48,2
9719,1,0,1,2,225000.0,4,0,0,0,1,1,0,4,4,-37,2,48,2
9720,1,0,1,0,112500.0,2,0,0,0,0,1,0,18,2,-14,1,61,999
9721,0,1,1,1,135000.0,4,0,0,0,0,0,0,2,3,-20,2,38,12
9722,0,1,0,0,189000.0,3,0,0,0,1,0,0,5,2,-31,2,49,2
9723,1,0,0,0,135000.0,2,0,0,0,0,0,0,18,2,-45,2,51,999
9724,0,0,1,1,112500.0,4,0,0,0,0,0,0,0,3,-28,2,42,0
9725,0,1,1,0,202500.0,2,0,0,0,0,0,0,18,2,-48,1,64,999
9726,0,1,0,0,135000.0,3,0,0,0,0,0,0,0,2,-10,1,29,1
9727,0,0,1,2,90000.0,4,1,0,0,0,0,0,3,4,-12,1,34,2
9728,0,0,1,0,225000.0,3,1,0,0,0,0,0,1,2,-13,2,27,1
9729,1,1,0,0,225000.0,3,0,1,0,0,0,0,3,1,-16,2,48,7
9730,0,0,1,2,225000.0,4,1,0,0,0,0,0,2,4,-18,1,27,7
9731,0,0,1,0,274500.0,3,0,0,0,0,0,0,5,2,-3,1,56,19
9732,0,1,1,0,185400.0,2,0,4,0,0,0,0,18,1,-25,2,65,999
9733,0,0,0,0,202500.0,1,1,0,0,0,1,0,0,2,-59,2,47,4
9734,1,1,1,0,202500.0,4,0,0,0,1,0,0,2,2,-34,2,24,0
9735,1,1,1,1,202500.0,4,0,0,0,0,0,0,0,3,-20,2,38,19
9736,0,0,1,0,126000.0,4,0,0,0,1,1,0,5,2,-40,2,62,6
9737,1,0,0,0,99000.0,1,0,2,0,0,0,0,0,2,-17,2,61,15
9738,1,1,1,1,450000.0,3,1,0,0,0,0,1,3,3,-23,0,41,4
9739,0,1,1,1,72000.0,4,0,0,0,0,0,0,2,3,-3,1,47,3
9740,0,1,1,0,166500.0,3,1,1,0,0,0,0,3,1,-28,2,34,12
9741,0,1,1,0,90000.0,2,0,4,0,0,0,0,18,1,0,1,60,999
9742,0,0,1,2,135000.0,4,0,0,0,0,0,0,7,4,-34,2,39,5
9743,1,0,0,0,202500.0,4,0,0,0,1,0,0,0,2,-48,2,28,7
9744,0,0,1,3,135000.0,4,0,1,2,0,1,0,0,4,-52,2,38,12
9745,1,1,1,2,112500.0,4,0,0,0,1,0,0,7,4,-19,2,27,5
9746,1,0,1,1,225000.0,3,0,0,0,0,0,0,0,3,-1,0,44,5
9747,0,0,0,1,112500.0,3,0,0,0,0,0,0,2,3,-16,1,26,2
9748,1,1,1,1,225000.0,3,0,0,0,0,0,0,5,3,-30,2,40,6
9749,1,1,1,1,157500.0,4,0,0,0,1,0,0,0,3,-39,1,48,4
9750,0,1,1,0,202500.0,4,0,0,0,1,1,0,1,2,-30,1,29,2
9751,0,0,1,0,112500.0,4,1,0,1,0,0,0,1,2,-5,2,25,2
9752,0,0,0,0,211500.0,3,1,0,1,1,1,0,0,2,-50,2,40,13
9753,1,1,1,0,157500.0,3,0,0,0,0,0,0,0,2,-51,2,56,19
9754,0,0,0,0,90000.0,2,0,4,0,0,0,0,18,1,-13,2,57,999
9755,0,0,0,1,225000.0,3,0,0,0,1,1,1,15,3,-6,2,29,9
9756,0,0,0,2,112500.0,4,0,0,0,0,1,0,0,4,-18,2,28,2
9757,1,0,1,0,135000.0,4,0,0,0,0,1,1,9,2,-7,1,57,1
9758,0,0,1,0,112500.0,4,0,1,0,0,1,0,5,1,-26,1,43,4
9759,1,1,1,0,382500.0,4,1,0,0,0,0,0,0,2,-13,2,29,7
9760,1,1,1,0,225000.0,3,0,0,0,0,0,1,3,2,-32,2,33,10
9761,1,0,1,0,315000.0,3,0,2,0,0,0,0,3,2,-19,2,49,11
9762,0,1,0,0,126000.0,4,0,3,0,0,0,0,1,1,-16,2,46,5
9763,0,0,0,1,76500.0,4,1,2,0,1,0,0,6,3,-50,1,34,1
9764,0,0,1,0,157500.0,2,0,0,0,0,0,0,18,2,-42,2,65,999
9765,0,1,1,0,135000.0,4,1,2,0,1,1,0,3,2,-4,0,54,12
9766,1,1,1,1,360000.0,3,1,0,0,0,1,1,0,3,-37,2,45,1
9767,0,0,1,0,225000.0,4,1,1,0,0,0,1,6,1,-41,2,52,4
9768,0,0,1,1,202500.0,4,0,0,0,0,0,0,2,3,-35,0,39,11
9769,1,0,1,1,225000.0,4,0,0,0,0,0,0,0,3,-54,0,28,8
9770,0,0,1,0,99000.0,2,0,0,0,0,1,0,18,2,-44,2,67,999
9771,0,0,0,0,225000.0,3,1,0,0,1,1,0,4,2,-12,2,29,1
9772,0,1,1,0,90000.0,2,0,4,0,0,0,0,18,1,-9,1,60,999
9773,1,0,1,0,90000.0,4,0,0,0,0,0,0,9,2,-19,1,56,6
9774,1,1,1,0,405000.0,4,0,0,0,0,0,0,2,2,-57,0,49,2
9775,0,0,1,0,333000.0,2,0,1,0,0,0,0,18,1,-19,2,61,999
9776,0,0,1,0,193500.0,4,0,1,0,0,0,0,1,1,-16,0,50,26
9777,0,0,1,1,180000.0,4,0,2,0,0,1,0,1,3,-6,2,31,7
9778,1,1,0,0,180000.0,3,1,0,0,0,1,0,3,2,-11,2,28,2
9779,1,1,1,1,112500.0,4,0,0,0,1,1,0,4,3,-57,2,44,3
9780,1,0,1,0,112500.0,3,0,1,0,0,0,1,9,1,-44,2,29,6
9781,0,0,1,0,216000.0,2,0,4,0,0,0,0,18,1,-23,2,55,999
9782,1,0,1,0,126000.0,4,0,0,0,1,1,0,0,2,-4,1,28,1
9783,0,0,0,0,171000.0,2,0,0,0,0,1,0,18,2,-52,2,57,999
9784,1,0,1,2,675000.0,1,0,0,0,0,1,0,4,4,-45,1,39,19
9785,0,0,0,0,180000.0,2,0,2,0,0,0,0,18,2,-19,2,55,999
9786,1,1,1,0,234000.0,4,0,0,0,0,0,0,0,2,-6,2,42,8
9787,0,0,1,0,90000.0,3,0,0,0,0,0,0,1,2,-6,2,41,1
9788,0,0,1,2,126000.0,4,1,0,0,0,1,1,5,4,-24,2,34,13
9789,0,0,1,0,135000.0,4,0,0,0,1,1,0,0,2,-57,2,36,6
9790,0,0,1,0,108000.0,2,0,2,0,0,0,0,18,2,-33,1,63,999
9791,1,1,0,0,76500.0,4,0,0,0,0,0,0,0,2,-33,1,57,1
9792,0,1,0,1,157500.0,4,0,0,0,0,0,0,2,3,-18,1,41,3
9793,0,0,0,0,180000.0,2,0,2,2,0,0,0,0,2,-20,2,56,1
9794,0,0,0,0,112500.0,3,2,0,0,0,1,0,2,2,-56,2,28,6
9795,0,0,1,1,112500.0,4,0,0,0,0,0,1,2,3,0,0,27,6
9796,1,0,0,1,202500.0,3,1,0,0,1,0,0,1,3,-44,0,36,3
9797,1,1,1,1,157500.0,1,1,0,0,0,0,0,1,3,-50,2,32,7
9798,0,0,1,0,121500.0,2,0,0,0,0,0,0,18,2,-7,2,66,999
9799,1,0,0,3,90000.0,1,0,0,0,0,0,1,1,5,-22,2,39,2
9800,1,0,1,0,270000.0,4,1,0,0,0,0,0,0,2,-36,2,33,6
9801,0,0,0,0,144000.0,4,0,0,2,1,1,0,2,2,-16,2,46,27
9802,1,0,1,2,112500.0,4,0,0,0,0,0,0,0,4,-24,2,33,12
9803,0,0,0,0,81000.0,4,0,2,1,0,1,0,2,2,-44,2,33,8
9804,1,1,0,0,360000.0,3,0,3,0,1,0,0,0,1,-40,1,42,6
9805,0,0,0,0,135000.0,1,1,0,0,1,0,0,6,2,-18,2,50,12
9806,0,1,0,0,225000.0,4,0,4,0,1,0,0,0,1,-7,2,34,2
9807,0,0,1,0,193500.0,1,1,0,0,0,0,0,1,2,-11,2,30,3
9808,0,1,1,0,90000.0,3,0,0,0,0,0,0,7,2,-10,2,39,6
9809,0,0,1,2,153000.0,3,1,0,0,0,0,0,6,4,-58,1,36,4
9810,0,0,0,0,112500.0,2,0,1,0,0,0,0,18,1,-52,2,58,999
9811,0,0,1,0,193500.0,4,0,0,0,0,0,0,0,2,-39,1,50,6
9812,0,0,0,0,67500.0,4,0,0,0,1,0,0,2,2,-23,2,51,3
9813,1,1,1,0,270000.0,4,0,0,0,0,0,0,3,2,-39,2,52,6
9814,0,1,0,0,135000.0,4,0,0,0,0,0,0,3,2,-47,2,34,10
9815,1,0,1,0,157500.0,3,1,0,3,0,0,0,1,2,-7,2,28,7
9816,1,1,0,1,270000.0,3,1,0,0,0,0,0,3,3,-58,2,31,4
9817,0,0,1,1,112500.0,4,0,0,0,0,0,0,5,3,-19,2,40,10
9818,0,0,1,2,180000.0,4,0,0,0,0,1,0,2,4,-25,2,37,1
9819,0,1,0,0,270000.0,4,2,1,1,1,1,0,3,1,-3,0,27,8
9820,0,0,1,1,256500.0,1,1,0,0,0,1,0,3,3,-5,1,48,4
9821,0,0,1,0,202500.0,4,0,0,0,0,0,0,2,2,-36,2,44,13
9822,0,1,1,0,112500.0,4,1,0,0,0,1,0,5,2,-24,1,51,3
9823,0,1,1,1,157500.0,4,1,3,0,0,0,1,7,2,-8,1,27,6
9824,0,1,0,0,112500.0,4,0,0,0,0,0,0,8,2,-7,1,42,8
9825,0,1,0,2,157500.0,3,1,0,0,0,0,0,6,4,-27,2,37,10
9826,0,0,0,0,148500.0,2,0,4,0,0,1,0,18,1,-25,2,57,999
9827,1,1,1,1,180000.0,4,0,1,0,0,0,0,0,2,-36,2,41,5
9828,0,1,1,1,180000.0,3,0,0,0,1,1,0,3,3,-53,2,42,7
9829,0,0,1,2,99000.0,4,0,0,0,1,1,0,2,4,-52,2,33,3
9830,1,1,0,0,67500.0,4,0,0,0,0,0,0,0,2,-13,2,61,6
9831,1,1,1,2,171000.0,4,0,0,0,0,0,0,1,4,-48,0,37,3
9832,1,1,0,0,90000.0,4,0,0,0,1,1,0,4,2,-5,2,43,11
9833,1,0,1,1,202500.0,4,0,0,0,0,0,1,0,3,-55,0,37,18
9834,0,0,1,0,202500.0,2,0,1,0,0,0,0,18,1,-25,2,58,999
9835,1,0,1,0,157500.0,4,1,0,0,1,0,0,0,2,-45,2,38,12
9836,0,1,1,0,103500.0,2,0,0,0,0,1,0,18,2,-10,2,59,999
9837,1,1,1,0,202500.0,2,0,0,0,0,0,0,18,2,-54,2,56,999
9838,1,1,1,0,225000.0,3,1,1,0,0,0,0,1,1,-2,1,25,4
9839,0,0,1,0,112500.0,2,0,0,0,0,0,0,18,2,-20,2,57,999
9840,1,1,0,0,252000.0,4,0,0,0,0,0,0,5,2,-28,2,29,7
9841,0,0,0,0,117000.0,4,0,0,0,1,1,0,7,2,-8,2,47,20
9842,1,1,0,0,292500.0,2,0,0,0,0,0,0,18,2,-52,1,52,999
9843,0,0,0,2,225000.0,4,1,1,0,1,0,0,7,3,-22,0,35,16
9844,0,0,1,0,126000.0,2,0,1,0,0,0,0,18,1,-32,0,59,999
9845,0,1,1,2,103500.0,3,0,3,0,1,0,0,8,3,-46,0,37,5
9846,0,0,1,1,112500.0,4,0,3,0,0,1,0,0,2,-27,2,49,26
9847,0,0,1,0,135000.0,2,0,1,0,0,0,0,18,1,-5,0,64,999
9848,1,1,0,0,108000.0,2,0,0,0,0,0,0,18,2,-36,2,63,999
9849,1,0,1,1,202500.0,4,0,0,0,0,0,1,0,3,-34,2,37,18
9850,1,1,1,0,180000.0,4,0,0,0,1,0,0,0,2,-47,2,55,22
9851,0,1,1,0,157500.0,4,1,0,5,1,0,0,6,2,-58,2,61,1
9852,0,0,1,1,135000.0,3,0,0,0,0,1,0,0,3,-21,2,39,2
9853,1,1,0,0,67500.0,4,0,0,0,0,0,0,0,2,-9,2,61,6
9854,1,1,1,0,112500.0,4,0,1,0,0,0,0,0,1,-3,1,27,4
9855,0,0,1,0,135000.0,3,0,0,0,0,0,0,0,2,-41,2,58,1
9856,0,0,1,0,81000.0,2,0,4,0,0,0,0,18,1,-23,2,65,999
9857,0,0,0,0,135000.0,4,1,0,0,0,1,0,6,2,-3,1,33,5
9858,0,0,1,0,148500.0,4,0,1,0,0,0,1,5,1,-37,2,54,8
9859,1,1,1,0,90000.0,2,0,0,0,0,0,0,18,2,0,1,61,999
9860,0,0,1,0,112500.0,4,0,0,0,0,0,0,10,2,-23,2,64,1
9861,0,0,1,1,135000.0,3,0,0,1,0,0,0,0,3,-24,2,30,7
9862,0,0,0,0,202500.0,4,1,1,0,0,0,1,0,1,-9,1,33,2
9863,0,0,1,0,270000.0,4,0,0,2,0,0,0,0,2,-55,2,58,24
9864,1,1,1,1,225000.0,3,0,0,0,0,0,0,3,3,-6,2,31,3
9865,1,0,1,1,202500.0,1,1,0,0,0,0,0,1,3,-28,2,29,6
9866,1,1,0,0,540000.0,3,1,0,0,0,0,0,0,2,-24,2,47,5
9867,0,0,0,1,45000.0,4,0,0,0,0,0,0,0,3,-48,2,34,11
9868,0,0,0,0,45000.0,4,1,0,0,1,0,0,6,2,-52,2,50,9
9869,0,0,1,2,135000.0,3,0,0,0,0,0,0,7,4,-30,2,28,6
9870,0,0,0,0,112500.0,4,0,0,0,0,1,0,0,2,-7,2,44,16
9871,1,0,1,0,247500.0,4,0,2,0,1,1,0,3,2,-2,1,24,0
9872,1,1,1,2,472500.0,3,1,0,0,0,0,0,3,4,-25,2,49,6
9873,1,1,0,0,132372.0,3,0,0,1,1,0,1,2,2,-10,0,23,1
9874,0,0,1,0,135000.0,4,0,1,0,0,0,0,0,1,-28,2,41,9
9875,1,1,0,0,90000.0,4,0,1,0,1,0,0,0,1,-17,2,23,3
9876,0,0,1,0,90000.0,4,0,0,2,0,0,0,0,2,-20,0,48,15
9877,0,1,0,0,225000.0,4,0,0,0,1,0,0,3,2,-50,2,40,2
9878,0,0,1,0,167400.0,2,0,0,0,0,0,0,18,2,-50,1,52,999
9879,1,1,1,1,234000.0,4,0,0,0,0,0,0,5,3,-50,1,31,10
9880,0,1,1,1,202500.0,4,0,0,0,0,0,0,2,3,-23,0,28,6
9881,0,1,1,2,90000.0,1,1,0,0,0,0,0,1,4,-6,1,30,1
9882,1,0,1,0,135000.0,4,0,0,0,0,0,0,4,2,-5,1,50,2
9883,0,0,0,1,180000.0,3,0,0,0,0,0,0,0,3,-34,1,39,2
9884,0,0,0,0,135000.0,2,0,1,0,0,0,0,18,1,-45,0,63,999
9885,0,0,1,0,90000.0,2,0,1,0,0,0,0,18,1,-13,2,60,999
9886,1,0,1,1,225000.0,4,0,0,0,0,0,0,0,3,-5,2,28,8
9887,0,0,0,2,90000.0,4,0,0,0,1,0,0,7,4,-18,2,43,22
9888,0,0,0,0,121500.0,4,1,0,0,0,0,0,1,2,-7,2,27,5
9889,0,0,1,2,180000.0,4,0,0,0,0,0,0,1,4,-25,2,38,8
9890,1,0,1,0,247500.0,4,0,0,0,0,0,0,4,2,-26,2,50,4
9891,0,0,1,2,135000.0,4,0,0,0,1,0,0,0,4,-3,1,30,2
9892,1,1,0,0,247500.0,1,1,0,1,1,1,1,1,2,0,0,33,6
9893,0,0,1,0,157500.0,2,0,0,0,0,1,0,18,2,-35,2,56,999
9894,0,0,1,0,39600.0,2,0,0,0,0,0,0,18,2,-48,2,61,999
9895,0,1,1,4,112500.0,4,1,0,0,0,0,0,1,6,-42,2,37,5
9896,1,1,1,0,157500.0,3,0,1,2,1,0,0,0,1,-19,2,27,6
9897,0,0,1,0,315000.0,3,0,0,0,1,1,0,6,2,-6,2,47,1
9898,0,0,1,0,225000.0,3,0,0,0,0,0,0,15,2,-35,2,48,26
9899,1,1,1,0,157500.0,4,0,0,0,1,1,0,4,2,-27,2,31,7
9900,1,1,0,1,135000.0,3,0,1,0,0,0,0,4,2,-55,2,47,0
9901,1,0,0,0,180000.0,4,0,1,0,1,1,0,0,1,-16,2,26,5
9902,0,0,1,1,720000.0,3,1,0,0,0,0,1,3,3,-2,1,46,6
9903,0,1,1,0,103500.0,2,1,2,0,0,1,0,18,2,-6,1,63,999
9904,0,0,1,1,157500.0,4,1,0,0,0,0,0,2,3,-24,1,30,6
9905,0,0,1,1,225000.0,4,1,1,0,0,0,0,2,2,-41,2,30,1
9906,0,0,0,0,49500.0,2,1,0,2,0,0,0,18,2,-9,2,58,999
9907,0,0,0,0,225000.0,4,0,4,0,0,0,0,6,1,-43,2,57,15
9908,1,1,0,2,180000.0,3,1,0,0,0,1,0,16,4,-27,2,33,4
9909,0,0,1,0,270000.0,3,0,0,0,0,1,0,0,2,-29,2,54,13
9910,0,0,1,0,112500.0,2,1,1,0,0,0,0,18,1,-41,1,60,999
